cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
-134.39999999999998,0.0,0.48571428571428577,False,2,0,1.0
-146.39999999999998,0.0,0.23423423423423428,False,0,0,1.0
-96.80000000000021,0.0,0.7851851851851852,False,3,0,1.0
-162.39999999999998,0.0,0.019867549668874163,False,0,0,1.0
-108.20000000000002,0.0,0.5201465201465201,False,3,1,1.0
-147.19999999999996,0.0,0.26335877862595425,False,6,0,1.0
-168.59999999999997,0.0,0.0691823899371069,False,0,0,1.0
-151.6,0.0,0.10469314079422387,False,0,0,1.0
-137.59999999999994,0.0,0.28037383177570097,False,2,0,1.0
-153.4,0.0,0.07818930041152261,False,0,0,1.0
-144.79999999999995,0.0,0.6795580110497237,False,16,0,1.0
-167.99999999999994,0.0,0.0,False,0,0,1.0
-155.39999999999998,0.0,0.18487394957983194,False,0,0,1.0
-151.0,0.0,0.1428571428571429,False,0,0,1.0
-99.00000000000003,0.0,0.5907335907335907,False,0,0,1.0
-122.60000000000001,0.0,0.6136363636363636,False,6,0,1.0
-87.20000000000009,0.0,0.7094594594594594,False,2,0,1.0
-161.79999999999998,0.0,0.0,False,0,0,1.0
-157.79999999999998,0.0,0.13607594936708856,False,11,0,1.0
-162.79999999999998,0.0,0.0,False,0,0,1.0
-166.99999999999997,0.0,0.018604651162790753,False,0,0,1.0
-136.79999999999998,0.0,0.3097345132743363,False,0,0,1.0
-124.19999999999996,0.0,0.43909348441926344,False,10,0,1.0
-163.39999999999998,0.0,0.02614379084967322,False,0,0,1.0
-95.2000000000001,0.0,0.6293929712460065,False,6,0,1.0
-94.00000000000024,0.0,0.7231270358306189,False,3,1,1.0
-172.39999999999995,0.0,0.0,False,0,0,1.0
-134.8000000000002,0.0,0.44386422976501305,False,25,0,1.0
-126.79999999999997,0.0,0.46153846153846156,False,2,0,1.0
-143.79999999999998,0.0,0.2844036697247706,False,5,0,1.0
-153.0,0.0,0.10840108401084014,False,3,0,1.0
-116.40000000000009,0.0,0.3838709677419355,False,0,0,1.0
-171.99999999999994,0.0,0.05371900826446285,False,0,1,1.0
-169.19999999999996,0.0,0.0,False,0,0,1.0
-170.19999999999996,0.0,0.0,False,0,0,1.0
-117.00000000000011,0.0,0.5144508670520231,False,14,0,1.0
-165.39999999999995,0.0,0.43560606060606055,False,40,0,1.0
-124.80000000000004,0.0,0.6391752577319587,False,2,0,1.0
-135.99999999999997,0.0,0.3551401869158879,False,3,0,1.0
-73.80000000000007,0.0,0.6684350132625995,False,5,0,1.0
-150.79999999999993,0.0,0.24316109422492405,False,5,0,1.0
-100.60000000000015,0.0,0.768595041322314,False,4,0,1.0
-154.6,0.0,0.07488986784140972,False,0,0,1.0
-83.20000000000003,0.0,0.6465256797583081,False,3,0,1.0
-167.39999999999995,0.0,0.0,False,0,0,1.0
-115.99999999999999,0.0,0.5053763440860215,False,8,0,1.0
-115.40000000000009,0.0,0.7590361445783133,False,0,0,1.0
-125.00000000000007,0.0,0.5377777777777778,False,0,0,1.0
-127.19999999999997,0.0,0.42288557213930345,False,1,0,1.0
-119.00000000000001,0.0,0.826530612244898,False,8,0,1.0
-93.19999999999999,0.0,0.5677966101694916,False,3,0,1.0
-68.40000000000012,0.0,0.8362573099415205,False,5,0,1.0
-108.6000000000001,0.0,0.7184466019417476,False,2,0,1.0
-150.6,0.0,0.07621951219512191,False,0,0,1.0
-113.60000000000016,0.0,0.5840000000000001,False,1,1,1.0
-157.4,0.0,0.05504587155963303,False,0,0,1.0
-110.60000000000005,0.0,0.48051948051948057,False,4,0,1.0
